date,country,countryCode,province,city,confirmed,suspected,cured,dead,Days,net_confirmed
2020-01-30,中国,CN,Shaanxi Province,Tongchuan,5,0,0,0,53,5
2020-01-30,中国,CN,Shaanxi Province,Baoji,4,0,0,0,53,4
2020-01-30,中国,CN,Shaanxi Province,Xianyang,6,0,0,0,53,6
2020-01-30,中国,CN,Shaanxi Province,Weinan,5,0,0,0,53,5
2020-01-30,中国,CN,Shaanxi Province,Hancheng,1,0,0,0,53,1
2020-01-30,中国,CN,Shaanxi Province,Yan'an,7,0,0,0,53,7
2020-01-30,中国,CN,Shaanxi Province,Hanzhong,11,0,0,0,53,11
2020-01-30,中国,CN,Shaanxi Province,Yulin,1,0,0,0,53,1
2020-01-30,中国,CN,Shaanxi Province,Good health,13,0,0,0,53,13
2020-01-30,中国,CN,Shaanxi Province,Shangluo,2,0,0,0,53,2
2020-01-30,中国,CN,Gansu province,,29,0,0,0,53,29
2020-01-30,中国,CN,Gansu province,Lanzhou,15,0,0,0,53,15
2020-01-30,中国,CN,Gansu province,Jinchang,1,0,0,0,53,1
2020-01-30,中国,CN,Gansu province,silver,1,0,0,0,53,1
2020-01-30,中国,CN,Gansu province,Tianshui,2,0,0,0,53,2
2020-01-30,中国,CN,Gansu province,Zhangye,2,0,0,0,53,2
2020-01-30,中国,CN,Gansu province,Pingliang,1,0,0,0,53,1
2020-01-30,中国,CN,Gansu province,Dingxi,2,0,0,0,53,2
2020-01-30,中国,CN,Gansu province,Longnan,3,0,0,0,53,3
2020-01-30,中国,CN,Qinghai Province,,8,0,0,0,53,8
2020-01-30,中国,CN,Qinghai Province,Xining,8,0,0,0,53,8
2020-01-30,中国,CN,Ningxia Hui Autonomous Region,,21,1,0,0,53,21
2020-01-30,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,11,0,0,0,53,11
2020-01-30,中国,CN,Ningxia Hui Autonomous Region,Wuzhong,5,0,0,0,53,5
2020-01-30,中国,CN,Ningxia Hui Autonomous Region,Guyuan,2,0,0,0,53,2
2020-01-30,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,2,1,0,0,53,2
2020-01-30,中国,CN,Xinjiang Uygur Autonomous Region,,17,0,0,0,53,17
2020-01-30,中国,CN,Xinjiang Uygur Autonomous Region,Shihezi eighth division,1,0,0,0,53,1
2020-01-30,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,8,0,0,0,53,8
2020-01-30,中国,CN,Xinjiang Uygur Autonomous Region,Turpan,1,0,0,0,53,1
2020-01-30,中国,CN,Taiwan,,9,0,0,0,53,9
2020-01-30,中国,CN,Hongkong,,12,0,0,0,53,12
2020-01-30,中国,CN,Macao,,7,0,0,0,53,7
2020-01-30,德国,DE,,,4,0,0,0,53,4
2020-01-30,芬兰,FI,,,1,0,0,0,53,1
2020-01-30,法国,FR,,,5,0,0,0,53,5
2020-01-30,印度,IN,,,1,0,0,0,53,1
2020-01-30,日本,JP,,,11,0,1,0,53,10
2020-01-30,韩国,KR,,,6,0,0,0,53,6
2020-01-30,斯里兰卡,LK,,,1,0,0,0,53,1
2020-01-30,马来西亚,MY,,,8,0,0,0,53,8
2020-01-30,尼泊尔,NP,,,1,0,0,0,53,1
2020-01-30,菲律宾,PH,,,1,0,0,0,53,1
2020-01-30,新加坡,SG,,,10,0,0,0,53,10
2020-01-30,泰国,TH,,,14,0,2,0,53,12
2020-01-30,美国,US,,,5,0,0,0,53,5
2020-01-30,越南,VN,,,2,0,0,0,53,2
2020-01-31,阿联酋,AE,,,4,0,0,0,54,4
2020-01-31,澳大利亚,AU,,,8,0,2,0,54,6
2020-01-31,加拿大,CA,,,3,0,0,0,54,3
2020-01-31,中国,CN,,,11791,17988,243,259,54,11289
2020-01-31,中国,CN,Beijing,,156,0,5,1,54,150
2020-01-31,中国,CN,Tianjin,,32,0,0,0,54,32
2020-01-31,中国,CN,Hebei Province,,96,88,0,1,54,95
2020-01-31,中国,CN,Hebei Province,Shijiazhuang,12,16,0,0,54,12
2020-01-31,中国,CN,Hebei Province,Tangshan,8,8,0,0,54,8
2020-01-31,中国,CN,Hebei Province,Qinhuangdao,1,8,0,0,54,1
2020-01-31,中国,CN,Hebei Province,Handan,10,2,0,0,54,10
2020-01-31,中国,CN,Hebei Province,Xingtai,10,3,0,0,54,10
2020-01-31,中国,CN,Hebei Province,Baoding,11,2,0,0,54,11
2020-01-31,中国,CN,Hebei Province,Zhangjiakou,8,5,0,0,54,8
2020-01-31,中国,CN,Hebei Province,Chengde,2,0,0,0,54,2
2020-01-31,中国,CN,Hebei Province,Cangzhou,19,0,0,1,54,18
2020-01-31,中国,CN,Hebei Province,Langfang,11,0,0,0,54,11
2020-01-31,中国,CN,Hebei Province,Hengshui,4,0,0,0,54,4
2020-01-31,中国,CN,Shanxi Province,,47,75,1,0,54,46
2020-01-31,中国,CN,Shanxi Province,Taiyuan,4,0,1,0,54,3
2020-01-31,中国,CN,Shanxi Province,Datong,6,0,0,0,54,6
2020-01-31,中国,CN,Shanxi Province,Yangquan,1,0,0,0,54,1
2020-01-31,中国,CN,Shanxi Province,Changzhi,3,0,0,0,54,3
2020-01-31,中国,CN,Shanxi Province,Jincheng,2,0,0,0,54,2
2020-01-31,中国,CN,Shanxi Province,Shuozhou,3,0,0,0,54,3
2020-01-31,中国,CN,Shanxi Province,Jinzhong,11,0,0,0,54,11
2020-01-31,中国,CN,Shanxi Province,Yuncheng,10,0,0,0,54,10
2020-01-31,中国,CN,Shanxi Province,Xinzhou,1,0,0,0,54,1
2020-01-31,中国,CN,Shanxi Province,Linfen,1,0,0,0,54,1
2020-01-31,中国,CN,Shanxi Province,Luliang,5,0,0,0,54,5
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,,23,5,1,0,54,22
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,Hohhot,2,0,0,0,54,2
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,Baotou,3,2,0,0,54,3
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,Wuhai,0,1,0,0,54,0
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,Chifeng,2,0,0,0,54,2
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,Tongliao,1,0,0,0,54,1
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,Erdos,5,2,0,0,54,5
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,2,0,1,0,54,1
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,Bayannaoer,3,0,0,0,54,3
2020-01-31,中国,CN,Inner Mongolia Autonomous Region,Wulanchabu,2,0,0,0,54,2
2020-01-31,中国,CN,Liaoning Province,,60,0,1,0,54,59
2020-01-31,中国,CN,Liaoning Province,Shenyang,13,0,0,0,54,13
2020-01-31,中国,CN,Liaoning Province,Dalian,8,0,1,0,54,7
2020-01-31,中国,CN,Liaoning Province,Anshan,1,0,0,0,54,1
2020-01-31,中国,CN,Liaoning Province,Benxi,3,0,0,0,54,3
2020-01-31,中国,CN,Liaoning Province,Dandong,5,0,0,0,54,5
2020-01-31,中国,CN,Liaoning Province,Jinzhou,7,0,0,0,54,7
2020-01-31,中国,CN,Liaoning Province,Yingkou,1,0,0,0,54,1
2020-01-31,中国,CN,Liaoning Province,Fuxin,1,0,0,0,54,1
2020-01-31,中国,CN,Liaoning Province,Liaoyang,1,0,0,0,54,1
2020-01-31,中国,CN,Liaoning Province,Panjin,7,0,0,0,54,7
2020-01-31,中国,CN,Liaoning Province,Tieling,2,0,0,0,54,2
2020-01-31,中国,CN,Liaoning Province,Sunny,6,0,0,0,54,6
2020-01-31,中国,CN,Liaoning Province,Huludao,5,0,0,0,54,5
2020-01-31,中国,CN,Jilin Province,,17,10,1,0,54,16
2020-01-31,中国,CN,Jilin Province,Changchun,6,0,1,0,54,5
2020-01-31,中国,CN,Jilin Province,Jilin,3,0,0,0,54,3
2020-01-31,中国,CN,Jilin Province,Siping,1,0,0,0,54,1
2020-01-31,中国,CN,Jilin Province,Gongzhuling,1,0,0,0,54,1
2020-01-31,中国,CN,Jilin Province,Tonghua,1,0,0,0,54,1
2020-01-31,中国,CN,Jilin Province,Matsubara,2,0,0,0,54,2
2020-01-31,中国,CN,Heilongjiang Province,,80,149,0,2,54,78
2020-01-31,中国,CN,Heilongjiang Province,Harbin,25,0,0,0,54,25
2020-01-31,中国,CN,Heilongjiang Province,Qiqihar,3,0,0,0,54,3
2020-01-31,中国,CN,Heilongjiang Province,Jixi,4,0,0,0,54,4
2020-01-31,中国,CN,Heilongjiang Province,Hegang,1,0,0,0,54,1
2020-01-31,中国,CN,Heilongjiang Province,Shuangyashan,2,0,0,0,54,2
2020-01-31,中国,CN,Heilongjiang Province,Daqing,8,0,0,0,54,8
2020-01-31,中国,CN,Heilongjiang Province,Jiamusi,11,0,0,0,54,11
2020-01-31,中国,CN,Heilongjiang Province,Qitaihe,5,0,0,0,54,5
2020-01-31,中国,CN,Heilongjiang Province,Mudanjiang,6,0,0,0,54,6
2020-01-31,中国,CN,Heilongjiang Province,Suihua,13,0,0,2,54,11
2020-01-31,中国,CN,Shanghai,,153,167,9,1,54,143
2020-01-31,中国,CN,Jiangsu Province,,202,0,5,0,54,197
2020-01-31,中国,CN,Jiangsu Province,Nanjing,28,0,2,0,54,26
2020-01-31,中国,CN,Jiangsu Province,Wuxi,13,0,0,0,54,13
2020-01-31,中国,CN,Jiangsu Province,Xuzhou,23,0,0,0,54,23
2020-01-31,中国,CN,Jiangsu Province,Changzhou,14,0,0,0,54,14
2020-01-31,中国,CN,Jiangsu Province,Suzhou,34,0,2,0,54,32
2020-01-31,中国,CN,Jiangsu Province,Nantong,12,0,0,0,54,12
2020-01-31,中国,CN,Jiangsu Province,Lianyungang,13,0,1,0,54,12
2020-01-31,中国,CN,Jiangsu Province,Huaian,12,0,0,0,54,12
2020-01-31,中国,CN,Jiangsu Province,Yancheng,13,0,0,0,54,13
2020-01-31,中国,CN,Jiangsu Province,Yangzhou,13,0,0,0,54,13
2020-01-31,中国,CN,Jiangsu Province,Zhenjiang,2,0,0,0,54,2
2020-01-31,中国,CN,Jiangsu Province,Taizhou,17,0,0,0,54,17
2020-01-31,中国,CN,Jiangsu Province,Suqian,8,0,0,0,54,8
2020-01-31,中国,CN,Zhejiang Province,,599,0,15,0,54,584
2020-01-31,中国,CN,Zhejiang Province,Hangzhou,69,0,0,0,54,69
2020-01-31,中国,CN,Zhejiang Province,Ningbo,41,0,0,0,54,41
2020-01-31,中国,CN,Zhejiang Province,Wenzhou,172,0,3,0,54,169
2020-01-31,中国,CN,Zhejiang Province,Jiaxing,16,0,0,0,54,16
2020-01-31,中国,CN,Zhejiang Province,Huzhou,5,0,0,0,54,5
2020-01-31,中国,CN,Zhejiang Province,Shaoxing,19,0,0,0,54,19
2020-01-31,中国,CN,Zhejiang Province,Jinhua,20,0,0,0,54,20
2020-01-31,中国,CN,Zhejiang Province,Quzhou,10,0,0,0,54,10
2020-01-31,中国,CN,Zhejiang Province,Zhoushan,6,0,0,0,54,6
2020-01-31,中国,CN,Zhejiang Province,Taizhou,64,0,0,0,54,64
2020-01-31,中国,CN,Zhejiang Province,Lishui,6,0,0,0,54,6
2020-01-31,中国,CN,Anhui Province,,297,0,3,0,54,294
2020-01-31,中国,CN,Anhui Province,Hefei,59,7,1,0,54,58
2020-01-31,中国,CN,Anhui Province,Wuhu,15,1,0,0,54,15
2020-01-31,中国,CN,Anhui Province,Bengbu,16,6,0,0,54,16
2020-01-31,中国,CN,Anhui Province,Huainan,6,0,0,0,54,6
2020-01-31,中国,CN,Anhui Province,Ma'anshan,22,5,0,0,54,22
2020-01-31,中国,CN,Anhui Province,Huaibei,6,3,0,0,54,6
2020-01-31,中国,CN,Anhui Province,Tongling,16,0,0,0,54,16
2020-01-31,中国,CN,Anhui Province,Anqing,37,11,0,0,54,37
2020-01-31,中国,CN,Anhui Province,Huangshan,9,0,0,0,54,9
2020-01-31,中国,CN,Anhui Province,Chuzhou,6,0,0,0,54,6
2020-01-31,中国,CN,Anhui Province,Fuyang,47,8,0,0,54,47
2020-01-31,中国,CN,Anhui Province,Suzhou,12,5,0,0,54,12
2020-01-31,中国,CN,Anhui Province,Lu'an,13,18,1,0,54,12
2020-01-31,中国,CN,Anhui Province,Bozhou,25,11,1,0,54,24
2020-01-31,中国,CN,Anhui Province,Chizhou,4,2,0,0,54,4
2020-01-31,中国,CN,Anhui Province,Xuancheng,4,0,0,0,54,4
2020-01-31,中国,CN,Fujian Province,,144,111,0,0,54,144
2020-01-31,中国,CN,Fujian Province,Fuzhou,39,38,0,0,54,39
2020-01-31,中国,CN,Fujian Province,Xiamen,17,7,0,0,54,17
2020-01-31,中国,CN,Fujian Province,Putian,25,21,0,0,54,25
2020-01-31,中国,CN,Fujian Province,Sanming,10,12,0,0,54,10
2020-01-31,中国,CN,Fujian Province,Quanzhou,24,7,0,0,54,24
2020-01-31,中国,CN,Fujian Province,Zhangzhou,11,5,0,0,54,11
2020-01-31,中国,CN,Fujian Province,Nanping,8,13,0,0,54,8
2020-01-31,中国,CN,Fujian Province,Longyan,1,4,0,0,54,1
2020-01-31,中国,CN,Fujian Province,Ningde,9,1,0,0,54,9
2020-01-31,中国,CN,Jiangxi,,286,0,9,0,54,277
2020-01-31,中国,CN,Jiangxi,Nanchang,83,0,1,0,54,82
2020-01-31,中国,CN,Jiangxi,Jingdezhen,3,0,1,0,54,2
2020-01-31,中国,CN,Jiangxi,Pingxiang,9,0,1,0,54,8
2020-01-31,中国,CN,Jiangxi,Jiujiang,43,0,0,0,54,43
2020-01-31,中国,CN,Jiangxi,Xinyu,40,0,2,0,54,38
2020-01-31,中国,CN,Jiangxi,Yingtan,4,0,0,0,54,4
2020-01-31,中国,CN,Jiangxi,Ganzhou,30,0,1,0,54,29
2020-01-31,中国,CN,Jiangxi,Ji'an,11,0,1,0,54,10
2020-01-31,中国,CN,Jiangxi,Yichun,29,0,1,0,54,28
2020-01-31,中国,CN,Jiangxi,Fuzhou,18,0,0,0,54,18
2020-01-31,中国,CN,Jiangxi,Shangrao,16,0,1,0,54,15
2020-01-31,中国,CN,Shandong Province,,202,83,2,0,54,200
2020-01-31,中国,CN,Shandong Province,Jinan,18,11,0,0,54,18
2020-01-31,中国,CN,Shandong Province,Qingdao,21,32,1,0,54,20
2020-01-31,中国,CN,Shandong Province,Zibo,10,0,0,0,54,10
2020-01-31,中国,CN,Shandong Province,Zaozhuang,11,5,0,0,54,11
2020-01-31,中国,CN,Shandong Province,Yantai,20,0,0,0,54,20
2020-01-31,中国,CN,Shandong Province,Weifang,9,1,0,0,54,9
2020-01-31,中国,CN,Shandong Province,Jining,10,4,0,0,54,10
2020-01-31,中国,CN,Shandong Province,Tai'an,5,7,0,0,54,5
2020-01-31,中国,CN,Shandong Province,Weihai,24,0,0,0,54,24
2020-01-31,中国,CN,Shandong Province,sunshine,10,0,0,0,54,10
2020-01-31,中国,CN,Shandong Province,Linyi,23,3,0,0,54,23
2020-01-31,中国,CN,Shandong Province,Texas,17,6,1,0,54,16
2020-01-31,中国,CN,Shandong Province,Liaocheng,7,4,0,0,54,7
2020-01-31,中国,CN,Shandong Province,Binzhou,9,1,0,0,54,9
2020-01-31,中国,CN,Shandong Province,Heze,8,9,0,0,54,8
2020-01-31,中国,CN,Henan Province,,422,751,3,2,54,417
2020-01-31,中国,CN,Henan Province,Changyuan,2,0,0,0,54,2
2020-01-31,中国,CN,Henan Province,Zhengzhou,56,0,0,0,54,56
2020-01-31,中国,CN,Henan Province,Kaifeng,8,0,0,0,54,8
2020-01-31,中国,CN,Henan Province,Luoyang,5,0,0,0,54,5
2020-01-31,中国,CN,Henan Province,Pingdingshan,11,0,0,0,54,11
2020-01-31,中国,CN,Henan Province,Anyang,24,0,0,0,54,24
2020-01-31,中国,CN,Henan Province,Hebi,6,0,0,0,54,6
2020-01-31,中国,CN,Henan Province,Xinxiang,21,0,0,0,54,21
2020-01-31,中国,CN,Henan Province,Jiaozuo,2,0,0,0,54,2
2020-01-31,中国,CN,Henan Province,Puyang,3,0,0,0,54,3
2020-01-31,中国,CN,Henan Province,Xuchang,12,0,0,0,54,12
2020-01-31,中国,CN,Henan Province,Luohe,14,0,0,0,54,14
2020-01-31,中国,CN,Henan Province,Sanmenxia,7,0,0,0,54,7
2020-01-31,中国,CN,Henan Province,Nanyang,66,0,0,1,54,65
2020-01-31,中国,CN,Henan Province,Shangqiu,29,0,0,0,54,29
2020-01-31,中国,CN,Henan Province,Yongcheng,7,0,0,0,54,7
2020-01-31,中国,CN,Henan Province,Xinyang,70,0,0,0,54,70
2020-01-31,中国,CN,Henan Province,Zhoukou,38,0,0,0,54,38
2020-01-31,中国,CN,Henan Province,Zhumadian,40,0,0,0,54,40
2020-01-31,中国,CN,Hubei Province,,7153,0,166,249,54,6738
2020-01-31,中国,CN,Hubei Province,Wuhan,3215,0,0,192,54,3023
2020-01-31,中国,CN,Hubei Province,Yellowstone,209,0,0,2,54,207
2020-01-31,中国,CN,Hubei Province,Shiyan,177,0,0,0,54,177
2020-01-31,中国,CN,Hubei Province,Yichang,276,0,0,1,54,275
2020-01-31,中国,CN,Hubei Province,Xiangyang,347,0,0,0,54,347
2020-01-31,中国,CN,Hubei Province,Ezhou,227,0,0,9,54,218
2020-01-31,中国,CN,Hubei Province,Jingmen,251,0,0,5,54,246
2020-01-31,中国,CN,Hubei Province,Xiaogan,628,0,0,12,54,616
2020-01-31,中国,CN,Hubei Province,Jingzhou,287,0,0,4,54,283
2020-01-31,中国,CN,Hubei Province,Huanggang,726,0,0,14,54,712
2020-01-31,中国,CN,Hubei Province,Xianning,206,0,0,0,54,206
2020-01-31,中国,CN,Hubei Province,Suizhou,304,0,0,1,54,303
2020-01-31,中国,CN,Hubei Province,Xiantao,97,0,0,1,54,96
2020-01-31,中国,CN,Hubei Province,Qianjiang,27,0,0,1,54,26
2020-01-31,中国,CN,Hubei Province,Tianmen,82,0,0,7,54,75
2020-01-31,中国,CN,Hunan Province,,389,0,3,0,54,386
2020-01-31,中国,CN,Hunan Province,Changsha,86,0,1,0,54,85
2020-01-31,中国,CN,Hunan Province,Zhuzhou,22,0,0,0,54,22
2020-01-31,中国,CN,Hunan Province,Xiangtan,13,0,0,0,54,13
2020-01-31,中国,CN,Hunan Province,Hengyang,26,0,0,0,54,26
2020-01-31,中国,CN,Hunan Province,Shaoyang,41,0,0,0,54,41
2020-01-31,中国,CN,Hunan Province,Yueyang,45,0,0,0,54,45
2020-01-31,中国,CN,Hunan Province,Changde,39,0,0,0,54,39
2020-01-31,中国,CN,Hunan Province,Zhangjiajie,2,0,0,0,54,2
2020-01-31,中国,CN,Hunan Province,Yiyang,24,0,0,0,54,24
2020-01-31,中国,CN,Hunan Province,Chenzhou,13,0,1,0,54,12
2020-01-31,中国,CN,Hunan Province,Yongzhou,18,0,0,0,54,18
2020-01-31,中国,CN,Hunan Province,Huaihua,28,0,1,0,54,27
2020-01-31,中国,CN,Hunan Province,Loudi,26,0,0,0,54,26
2020-01-31,中国,CN,Guangdong Province,,520,0,0,0,54,520
2020-01-31,中国,CN,Guangdong Province,Canton,137,0,0,0,54,137
2020-01-31,中国,CN,Guangdong Province,Shaoguan,4,0,0,0,54,4
2020-01-31,中国,CN,Guangdong Province,Shenzhen,170,0,0,0,54,170
2020-01-31,中国,CN,Guangdong Province,Zhuhai,38,0,0,0,54,38
2020-01-31,中国,CN,Guangdong Province,Shantou,14,0,0,0,54,14
2020-01-31,中国,CN,Guangdong Province,Foshan,38,0,0,0,54,38
2020-01-31,中国,CN,Guangdong Province,Jiangmen,3,0,0,0,54,3
2020-01-31,中国,CN,Guangdong Province,Zhanjiang,13,0,0,0,54,13
2020-01-31,中国,CN,Guangdong Province,Maoming,3,0,0,0,54,3
2020-01-31,中国,CN,Guangdong Province,Zhaoqing,6,0,0,0,54,6
2020-01-31,中国,CN,Guangdong Province,Huizhou,20,0,0,0,54,20
2020-01-31,中国,CN,Guangdong Province,Meizhou,5,0,0,0,54,5
2020-01-31,中国,CN,Guangdong Province,Shanwei,4,0,0,0,54,4
2020-01-31,中国,CN,Guangdong Province,Heyuan,1,0,0,0,54,1
2020-01-31,中国,CN,Guangdong Province,Yangjiang,10,0,0,0,54,10
2020-01-31,中国,CN,Guangdong Province,Qingyuan,6,0,0,0,54,6
2020-01-31,中国,CN,Guangdong Province,Dongguan,21,0,0,0,54,21
2020-01-31,中国,CN,Guangdong Province,Zhongshan,18,0,0,0,54,18
2020-01-31,中国,CN,Guangdong Province,Chaozhou,3,0,0,0,54,3
2020-01-31,中国,CN,Guangdong Province,Jieyang,6,0,0,0,54,6
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,,100,0,2,0,54,98
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Nanning,16,0,0,0,54,16
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,12,0,0,0,54,12
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,21,0,0,0,54,21
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,5,0,1,0,54,4
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,23,0,0,0,54,23
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,8,0,1,0,54,7
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Qinzhou,1,0,0,0,54,1
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,5,0,0,0,54,5
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Baise,2,0,0,0,54,2
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Hezhou,1,0,0,0,54,1
2020-01-31,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,6,0,0,0,54,6
2020-01-31,中国,CN,Hainan,,57,0,1,1,54,55
2020-01-31,中国,CN,Hainan,Seaport,11,0,0,0,54,11
2020-01-31,中国,CN,Hainan,Sanya,15,0,0,0,54,15
2020-01-31,中国,CN,Hainan,Danzhou,6,0,0,0,54,6
2020-01-31,中国,CN,Hainan,Qionghai,4,0,0,0,54,4
2020-01-31,中国,CN,Hainan,Wanning,8,0,0,0,54,8
2020-01-31,中国,CN,Hainan,East,1,0,0,0,54,1
2020-01-31,中国,CN,Chongqing,,238,0,1,1,54,236
2020-01-31,中国,CN,Sichuan Province,,207,0,3,1,54,203
2020-01-31,中国,CN,Sichuan Province,Chengdu,72,0,0,0,54,72
2020-01-31,中国,CN,Sichuan Province,Zigong,9,0,0,0,54,9
2020-01-31,中国,CN,Sichuan Province,Panzhihua,7,0,0,0,54,7
2020-01-31,中国,CN,Sichuan Province,Luzhou,5,0,0,0,54,5
2020-01-31,中国,CN,Sichuan Province,Deyang,7,0,0,0,54,7
2020-01-31,中国,CN,Sichuan Province,Mianyang,12,0,0,0,54,12
2020-01-31,中国,CN,Sichuan Province,Guangyuan,2,0,0,0,54,2
2020-01-31,中国,CN,Sichuan Province,Suining,5,0,0,0,54,5
2020-01-31,中国,CN,Sichuan Province,Neijiang,10,0,0,0,54,10
2020-01-31,中国,CN,Sichuan Province,Leshan,2,0,0,0,54,2
2020-01-31,中国,CN,Sichuan Province,Nanchong,16,0,0,0,54,16
2020-01-31,中国,CN,Sichuan Province,Yibin,7,0,0,0,54,7
2020-01-31,中国,CN,Sichuan Province,Guang'an,16,0,0,0,54,16
2020-01-31,中国,CN,Sichuan Province,Florida,9,0,0,0,54,9
2020-01-31,中国,CN,Sichuan Province,Ya'an,5,0,0,0,54,5
2020-01-31,中国,CN,Sichuan Province,Bazhong,8,0,0,0,54,8
2020-01-31,中国,CN,Sichuan Province,Ziyang,2,0,0,0,54,2
2020-01-31,中国,CN,Guizhou Province,,29,67,2,0,54,27
2020-01-31,中国,CN,Guizhou Province,Guiyang,4,0,1,0,54,3
2020-01-31,中国,CN,Guizhou Province,Liupanshui,8,0,0,0,54,8
2020-01-31,中国,CN,Guizhou Province,Zunyi,4,0,0,0,54,4
2020-01-31,中国,CN,Guizhou Province,Bijie,3,0,0,0,54,3
2020-01-31,中国,CN,Guizhou Province,Tongren,3,0,1,0,54,2
2020-01-31,中国,CN,Yunnan Province,,91,228,1,0,54,90
2020-01-31,中国,CN,Yunnan Province,Kunming,30,0,0,0,54,30
2020-01-31,中国,CN,Yunnan Province,Qujing,5,0,0,0,54,5
2020-01-31,中国,CN,Yunnan Province,Yuxi,7,0,0,0,54,7
2020-01-31,中国,CN,Yunnan Province,Baoshan,7,0,0,0,54,7
2020-01-31,中国,CN,Yunnan Province,Zhaotong,6,0,0,0,54,6
2020-01-31,中国,CN,Yunnan Province,Lijiang,6,0,0,0,54,6
2020-01-31,中国,CN,Yunnan Province,Pu'er,4,0,0,0,54,4
2020-01-31,中国,CN,Yunnan Province,Lincang,1,0,0,0,54,1
2020-01-31,中国,CN,Tibet Autonomous Region,,1,0,0,0,54,1
2020-01-31,中国,CN,Tibet Autonomous Region,Lhasa,1,0,0,0,54,1
2020-01-31,中国,CN,Shaanxi Province,,101,158,0,0,54,101
2020-01-31,中国,CN,Shaanxi Province,Xi'an,39,0,0,0,54,39
2020-01-31,中国,CN,Shaanxi Province,Tongchuan,5,0,0,0,54,5
2020-01-31,中国,CN,Shaanxi Province,Baoji,6,0,0,0,54,6
2020-01-31,中国,CN,Shaanxi Province,Xianyang,8,0,0,0,54,8
2020-01-31,中国,CN,Shaanxi Province,Weinan,5,0,0,0,54,5
2020-01-31,中国,CN,Shaanxi Province,Hancheng,1,0,0,0,54,1
2020-01-31,中国,CN,Shaanxi Province,Yan'an,7,0,0,0,54,7
2020-01-31,中国,CN,Shaanxi Province,Hanzhong,13,0,0,0,54,13
2020-01-31,中国,CN,Shaanxi Province,Yulin,1,0,0,0,54,1
2020-01-31,中国,CN,Shaanxi Province,Good health,14,0,0,0,54,14
2020-01-31,中国,CN,Shaanxi Province,Shangluo,2,0,0,0,54,2
2020-01-31,中国,CN,Gansu province,,35,0,0,0,54,35
2020-01-31,中国,CN,Gansu province,Lanzhou,20,0,0,0,54,20
2020-01-31,中国,CN,Gansu province,Jinchang,1,0,0,0,54,1
2020-01-31,中国,CN,Gansu province,silver,1,0,0,0,54,1
2020-01-31,中国,CN,Gansu province,Tianshui,3,0,0,0,54,3
2020-01-31,中国,CN,Gansu province,Zhangye,2,0,0,0,54,2
2020-01-31,中国,CN,Gansu province,Pingliang,1,0,0,0,54,1
2020-01-31,中国,CN,Gansu province,Dingxi,2,0,0,0,54,2
2020-01-31,中国,CN,Gansu province,Longnan,3,0,0,0,54,3
2020-01-31,中国,CN,Qinghai Province,,9,0,0,0,54,9
2020-01-31,中国,CN,Qinghai Province,Xining,9,0,0,0,54,9
2020-01-31,中国,CN,Ningxia Hui Autonomous Region,,26,1,0,0,54,26
2020-01-31,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,15,0,0,0,54,15
2020-01-31,中国,CN,Ningxia Hui Autonomous Region,Wuzhong,6,0,0,0,54,6
2020-01-31,中国,CN,Ningxia Hui Autonomous Region,Guyuan,2,0,0,0,54,2
2020-01-31,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,2,1,0,0,54,2
2020-01-31,中国,CN,Xinjiang Uygur Autonomous Region,,18,0,0,0,54,18
2020-01-31,中国,CN,Xinjiang Uygur Autonomous Region,Shihezi eighth division,1,0,0,0,54,1
2020-01-31,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,8,0,0,0,54,8
2020-01-31,中国,CN,Xinjiang Uygur Autonomous Region,Turpan,1,0,0,0,54,1
2020-01-31,中国,CN,Taiwan,,10,0,0,0,54,10
2020-01-31,中国,CN,Hongkong,,13,0,0,0,54,13
2020-01-31,中国,CN,Macao,,7,0,0,0,54,7
